Year,Month,Day,Movement,UOM,Family,Material,Business_Unit,Client,Region,Representative,Item,Sales_Quantity,Gross_Revenue,Net_Revenue,COGS,EBIT,Inventory,Price
2010,1,1,Sales,kg,Family 14,Material 44,,Client 0382,SC,Representative 58,Item 0026,220,1516.67,997.84,608.01,389.83,,
2010,1,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,1760,10866.24,7632.22,4864.11,2768.11,9728.22,6.17
2010,1,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 1184,PR,Representative 58,Item 0028,40,285.60,198.29,138.55,59.74,277.10,7.14
2010,1,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0114,SC,Representative 58,Item 0028,40,302.40,212.40,138.55,73.85,277.10,7.56
2010,1,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 1405,PR,Representative 50,Item 0028,20,157.50,109.35,69.28,40.07,138.56,7.88
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0492,AL,Representative 18,Item 0026,6600,35758.80,28521.90,17521.02,11000.88,35042.04,5.42
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2517.90,2008.31,1168.07,840.24,2336.14,5.72
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1247,PE,Representative 18,Item 0026,1100,5890.50,4698.38,2920.17,1778.21,5840.34,5.36
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,2200,9655.80,7701.65,5840.34,1861.31,11680.68,4.39
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1272,SP,Representative 36,Item 0026,1100,7392.00,5121.60,2920.17,2201.43,5840.34,6.72
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0045,MG,Representative 11,Item 0026,3300,16285.50,12214.12,8760.51,3453.61,17521.02,4.94
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1074,GO,Representative 24,Item 0026,5500,28187.88,18885.62,14600.85,4284.77,29201.70,5.13
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1600.40,1030.85,584.03,446.82,1168.06,7.27
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,5500,28875.00,23031.25,14600.85,8430.40,29201.70,5.25
2010,1,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0970,SP,Representative 10,Item 0026,220,1386.00,960.30,584.03,376.27,1168.06,6.30
2010,1,11,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,1100,8038.80,5646.31,3040.07,2606.24,6080.14,7.31
2010,1,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 18,Item 0026,2200,13421.10,10704.92,5840.34,4864.58,11680.68,6.10
2010,1,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 11,Item 0026,3080,16428.72,11382.76,8176.48,3206.28,16352.96,5.33
2010,1,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 0798,SP,Representative 10,Item 0026,440,2956.80,2048.63,1168.07,880.56,2336.14,6.72
2010,1,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,1760,9609.60,7207.20,4672.27,2534.93,9344.54,5.46
2010,1,18,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2640,16299.36,11448.37,7296.17,4152.20,14592.34,6.17
2010,1,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 11,Item 0026,3089,18246.85,11816.85,8200.37,3616.48,16400.74,5.91
2010,1,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0222,RJ,Representative 11,Item 0026,2200,12705.00,9528.75,5840.34,3688.41,11680.68,5.78
2010,1,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 18,Item 0026,18920,104061.39,69720.19,50226.92,19493.27,100453.84,5.50
2010,1,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 1514,RJ,Representative 11,Item 0026,3300,18720.53,12058.18,8760.51,3297.67,17521.02,5.67
2010,1,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,4400,23100.00,18425.00,11680.68,6744.32,23361.36,5.25
2010,1,25,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,1540,11254.32,7904.82,4256.10,3648.72,8512.20,7.31
2010,1,25,Sales,kg,Family 14,Material 44,BU Bravo,Client 0481,SC,Representative 58,Item 0028,20,151.20,104.98,69.28,35.70,138.56,7.56
2010,1,25,Sales,kg,Family 14,Material 44,BU Bravo,Client 0114,SC,Representative 58,Item 0028,60,453.60,318.60,207.83,110.77,415.66,7.56
2010,1,25,Sales,kg,Family 14,Material 44,BU Bravo,Client 1368,PR,Representative 50,Item 0028,40,291.90,202.65,138.55,64.10,277.10,7.30
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 11,Item 0026,1320,7797.29,5041.57,3504.20,1537.37,7008.40,5.91
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0070,PE,Representative 18,Item 0026,220,1335.18,1064.97,584.03,480.94,1168.06,6.07
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 18,Item 0026,2200,13421.10,10704.92,5840.34,4864.58,11680.68,6.10
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0492,AL,Representative 18,Item 0026,6600,35758.80,28521.90,17521.02,11000.88,35042.04,5.42
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 11,Item 0026,8800,46939.20,32522.14,23361.36,9160.78,46722.72,5.33
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0118,SP,Representative 11,Item 0026,440,2618.90,1693.33,1168.07,525.26,2336.14,5.95
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 18,Item 0026,5280,29040.39,19456.80,14016.82,5439.98,28033.64,5.50
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1540,6759.06,5391.16,4088.24,1302.92,8176.48,4.39
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,5428.50,4329.87,2920.17,1409.70,5840.34,4.94
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,1320,7207.20,5405.40,3504.20,1901.20,7008.40,5.46
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1600.39,1030.84,584.03,446.81,1168.06,7.27
2010,1,25,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 11,Item 0026,4840,27951.00,19366.03,12848.75,6517.28,25697.50,5.78
2010,2,8,Sales,kg,Family 14,Material 44,BU Bravo,Client 0718,SC,Representative 58,Item 0026,220,1381.38,970.25,626.80,343.45,1253.60,6.28
2010,2,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 0222,RJ,Representative 11,Item 0026,1980,11081.07,8310.80,5555.88,2754.92,11111.76,5.60
2010,2,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 0970,SP,Representative 10,Item 0026,440,2772.00,1920.60,1234.64,685.96,2469.28,6.30
2010,2,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 50,Item 0026,880,5008.08,3756.08,2507.20,1248.88,5014.40,5.69
2010,2,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13582.80,9540.30,6268.02,3272.28,12536.04,6.17
2010,2,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 1086,SC,Representative 58,Item 0028,20,123.90,87.02,69.76,17.26,139.52,6.20
2010,2,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0114,SC,Representative 58,Item 0028,60,453.60,318.60,209.27,109.33,418.54,7.56
2010,2,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 18,Item 0026,2200,13421.10,10704.92,6173.20,4531.72,12346.40,6.10
2010,2,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 11,Item 0026,5060,28105.77,19473.29,14198.36,5274.93,28396.72,5.55
2010,2,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 1347,RN,Representative 18,Item 0026,220,1480.71,1181.04,617.32,563.72,1234.64,6.73
2010,2,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,1320,6306.30,5030.01,3703.92,1326.09,7407.84,4.78
2010,2,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,5428.50,4329.86,3086.60,1243.26,6173.20,4.94
2010,2,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1600.38,1030.83,617.32,413.51,1234.64,7.27
2010,2,22,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,1760,10866.24,7632.22,5014.42,2617.80,10028.84,6.17
2010,2,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,220,1051.05,838.34,617.32,221.02,1234.64,4.78
2010,3,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 50,Item 0026,660,4306.32,2817.05,1880.41,936.64,3760.82,6.52
2010,3,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,880,6431.04,4517.04,2507.21,2009.83,5014.42,7.31
2010,3,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,5060,31240.44,21942.71,14416.46,7526.25,28832.92,6.17
2010,3,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,2200,13398.00,9410.50,6268.02,3142.48,12536.04,6.09
2010,3,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0105,SC,Representative 58,Item 0028,41,250.10,226.96,143.00,83.96,286.00,6.10
2010,3,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0764,SC,Representative 58,Item 0028,40,247.80,174.05,139.51,34.54,279.02,6.20
2010,3,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0114,SC,Representative 58,Item 0028,80,604.80,424.80,279.02,145.78,558.04,7.56
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 11,Item 0026,1100,6497.74,4201.31,3086.60,1114.71,6173.20,5.91
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 18,Item 0026,1980,12078.99,9634.43,5555.88,4078.55,11111.76,6.10
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0533,RJ,Representative 35,Item 0026,220,1339.80,1004.85,617.32,387.53,1234.64,6.09
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 18,Item 0026,16500,96938.79,64948.11,46299.00,18649.11,92598.00,5.88
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1514,RJ,Representative 11,Item 0026,2200,13717.64,8835.74,6173.20,2662.54,12346.40,6.24
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2517.90,2008.32,1234.64,773.68,2469.28,5.72
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1247,PE,Representative 18,Item 0026,660,3465.00,2763.76,1851.96,911.80,3703.92,5.25
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,4840,23123.10,18443.37,13581.04,4862.33,27162.08,4.78
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0862,MT,Representative 11,Item 0026,220,1515.27,1015.22,617.32,397.90,1234.64,6.89
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1320,6860.70,5472.23,3703.92,1768.31,7407.84,5.20
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1600.39,1030.84,617.32,413.52,1234.64,7.27
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,6600,34996.50,27913.87,18519.60,9394.27,37039.20,5.30
2010,3,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0970,SP,Representative 10,Item 0026,440,2818.20,1952.61,1234.64,717.97,2469.28,6.41
2010,3,5,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 50,Item 0026,220,1252.02,939.03,685.74,253.29,1371.48,5.69
2010,3,5,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,660,4795.56,3368.31,2057.22,1311.09,4114.44,7.27
2010,3,5,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,3520,23026.08,16173.08,10971.84,5201.24,21943.68,6.54
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1162,MS,Representative 24,Item 0026,220,1178.10,939.68,657.18,282.50,1314.36,5.36
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1254,MG,Representative 29,Item 0026,440,2753.52,2065.15,1314.37,750.78,2628.74,6.26
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 11,Item 0026,4400,24855.60,17221.34,13143.68,4077.66,26287.36,5.65
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1247,PE,Representative 27,Item 0026,1320,7345.80,5859.15,3943.10,1916.05,7886.20,5.57
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 27,Item 0026,6600,39085.20,29313.89,19715.52,9598.37,39431.04,5.92
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,2640,12751.20,10170.59,7886.21,2284.38,15772.42,4.83
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1272,SP,Representative 36,Item 0026,1100,7392.00,5121.60,3285.92,1835.68,6571.84,6.72
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1252,PE,Representative 27,Item 0026,1980,11018.70,8788.71,5914.66,2874.05,11829.32,5.57
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0045,MG,Representative 11,Item 0026,3300,17879.40,13409.55,9857.76,3551.79,19715.52,5.42
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,1760,10200.96,7650.72,5257.47,2393.25,10514.94,5.80
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 11,Item 0026,2200,13744.50,9522.97,6571.84,2951.13,13143.68,6.25
2010,3,5,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,2200,13813.80,9571.00,6571.84,2999.16,13143.68,6.28
2010,3,8,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 50,Item 0026,660,3756.06,2817.05,2057.22,759.83,4114.44,5.69
2010,3,8,Sales,kg,Family 14,Material 44,BU Bravo,Client 1513,SC,Representative 11,Item 0026,220,1406.79,988.10,685.74,302.36,1371.48,6.39
2010,3,8,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,220,1358.28,954.04,685.74,268.30,1371.48,6.17
2010,3,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 0222,RJ,Representative 11,Item 0026,1760,10034.64,7525.97,5257.47,2268.50,10514.94,5.70
2010,3,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 11,Item 0026,2420,13441.89,9313.30,7229.02,2084.28,14458.04,5.55
2010,3,8,Sales,kg,Family 14,Material 44,BU Charlie,Client 1249,PE,Representative 18,Item 0026,1100,5544.00,4422.00,3285.92,1136.08,6571.84,5.04
2010,3,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 50,Item 0026,660,3756.06,2817.04,2057.22,759.82,4114.44,5.69
2010,3,15,Sales,kg,Family 14,Material 44,BU Bravo,Client 0718,SC,Representative 58,Item 0026,220,1381.38,970.25,685.74,284.51,1371.48,6.28
2010,3,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 11,Item 0026,3080,17625.30,12211.80,9200.58,3011.22,18401.16,5.72
2010,3,15,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2656.50,2118.87,1314.37,804.50,2628.74,6.04
2010,3,22,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,880,6431.04,4517.04,2742.96,1774.08,5485.92,7.31
2010,3,22,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,3520,23026.08,16173.10,10971.84,5201.26,21943.68,6.54
2010,3,22,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,1540,9799.02,6882.66,4800.18,2082.48,9600.36,6.36
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 11,Item 0026,4400,27129.61,17541.48,13143.68,4397.80,26287.36,6.17
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0165,RJ,Representative 11,Item 0026,880,5017.32,3763.00,2628.74,1134.26,5257.48,5.70
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 11,Item 0026,4620,26923.05,18653.81,13800.86,4852.95,27601.72,5.83
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,6063.75,4836.56,3285.92,1550.64,6571.84,5.51
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 18,Item 0026,4400,23215.50,18517.12,13143.68,5373.44,26287.36,5.28
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 1074,GO,Representative 24,Item 0026,6600,36712.99,24597.37,19715.52,4881.85,39431.04,5.56
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1694.53,1091.47,657.18,434.29,1314.36,7.70
2010,3,22,Sales,kg,Family 14,Material 44,BU Charlie,Client 0970,SP,Representative 10,Item 0026,440,3003.00,2080.65,1314.37,766.28,2628.74,6.83
2010,3,29,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 50,Item 0026,660,3756.06,2817.05,2057.22,759.83,4114.44,5.69
2010,3,29,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,440,3197.04,2245.54,1371.48,874.06,2742.96,7.27
2010,3,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 11,Item 0026,6600,40694.42,26312.22,19715.52,6596.70,39431.04,6.17
2010,3,29,Sales,kg,Family 14,Material 44,BU Charlie,Client 0686,RN,Representative 18,Item 0026,2640,16236.22,10878.12,7886.21,2991.91,15772.42,6.15
2010,4,3,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,440,2748.90,1930.77,1442.28,488.49,2884.56,6.25
2010,4,3,Sales,kg,Family 14,Material 44,BU Alpha,Client 0611,RS,Representative 17,Item 0026,220,1570.80,1103.28,721.14,382.14,1442.28,7.14
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,2200,12751.20,10170.60,6825.28,3345.32,13650.56,5.80
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,22000,123030.60,85242.61,68252.80,16989.81,136505.60,5.59
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2656.50,2118.87,1365.06,753.81,2730.12,6.04
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 27,Item 0026,6600,39085.20,29313.89,20475.84,8838.05,40951.68,5.92
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,6600,33610.50,26808.38,20475.84,6332.54,40951.68,5.09
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0783,MT,Representative 24,Item 0026,1100,6479.55,5168.21,3412.64,1755.57,6825.28,5.89
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,2200,11665.50,9304.62,6825.28,2479.34,13650.56,5.30
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0045,MG,Representative 12,Item 0026,2200,11711.70,8783.78,6825.28,1958.50,13650.56,5.32
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,3300,18433.80,13825.35,10237.92,3587.43,20475.84,5.59
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0686,RN,Representative 27,Item 0026,2640,16500.22,11055.00,8190.34,2864.66,16380.68,6.25
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,6600,35550.90,28356.06,20475.84,7880.22,40951.68,5.39
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,4400,27027.00,18725.85,13650.56,5075.29,27301.12,6.14
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 1536,SP,Representative 43,Item 0026,11440,73273.20,50767.86,35491.46,15276.40,70982.92,6.41
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,20680,128112.60,88763.72,64157.64,24606.08,128315.28,6.20
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0683,AM,Representative 12,Item 0026,5280,26384.66,21844.68,16380.68,5464.00,32761.36,5.00
2010,4,3,Sales,kg,Family 14,Material 44,BU Charlie,Client 0314,RS,Representative 17,Item 0026,220,1478.40,1108.80,682.53,426.27,1365.06,6.72
2010,4,12,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 50,Item 0026,660,3756.06,2817.05,2134.70,682.35,4269.40,5.69
2010,4,12,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,3080,20147.82,14151.42,9961.95,4189.47,19923.90,6.54
2010,4,12,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,20680,129849.72,89967.31,64157.64,25809.67,128315.28,6.28
2010,4,19,Sales,kg,Family 14,Material 44,BU Alpha,Client 0711,RS,Representative 25,Item 0026,220,1469.16,1031.91,721.14,310.77,1442.28,6.68
2010,4,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,660,4795.56,3368.30,2134.70,1233.60,4269.40,7.27
2010,4,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,880,5756.52,4043.28,2846.27,1197.01,5692.54,6.54
2010,4,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,1760,11198.88,7865.88,5692.54,2173.34,11385.08,6.36
2010,4,19,Sales,kg,Family 14,Material 44,BU Bravo,Client 0718,SC,Representative 58,Item 0026,220,1519.98,1067.60,711.57,356.03,1423.14,6.91
2010,4,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0472,RJ,Representative 35,Item 0026,1100,7796.25,5847.19,3412.64,2434.55,6825.28,7.09
2010,4,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,1760,10200.96,8136.48,5460.22,2676.26,10920.44,5.80
2010,4,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 1247,PE,Representative 27,Item 0026,440,2351.58,1875.67,1365.06,510.61,2730.12,5.34
2010,4,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 1347,RN,Representative 27,Item 0026,220,1480.71,1181.04,682.53,498.51,1365.06,6.73
2010,4,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,2640,12751.20,10170.60,8190.34,1980.26,16380.68,4.83
2010,4,19,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,33220,208588.38,144521.97,103061.74,41460.23,206123.48,6.28
2010,4,26,Sales,kg,Family 14,Material 44,BU Alpha,Client 0638,RS,Representative 17,Item 0026,220,1386.00,973.50,721.14,252.36,1442.28,6.30
2010,4,26,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,660,4795.56,3368.31,2134.70,1233.61,4269.40,7.27
2010,4,26,Sales,kg,Family 14,Material 44,BU Bravo,Client 0718,SC,Representative 58,Item 0026,220,1519.98,1067.60,711.57,356.03,1423.14,6.91
2010,4,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,4400,24855.60,17221.34,13650.56,3570.78,27301.12,5.65
2010,4,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 1247,PE,Representative 27,Item 0026,660,3527.37,2813.50,2047.58,765.92,4095.16,5.34
2010,4,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,3300,18433.80,13825.35,10237.92,3587.43,20475.84,5.59
2010,4,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 1536,SP,Representative 43,Item 0026,11440,73273.20,50767.86,35491.46,15276.40,70982.92,6.41
2010,4,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,71831.76,49769.16,35491.46,14277.70,70982.92,6.28
2010,5,10,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2753.52,2065.14,1434.62,630.52,2869.24,6.26
2010,5,10,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,880,6394.08,4491.08,2869.24,1621.84,5738.48,7.27
2010,5,10,Sales,kg,Family 14,Material 44,BU Bravo,Client 0100,SC,Representative 07,Item 0026,440,2748.90,1930.77,1434.62,496.15,2869.24,6.25
2010,5,10,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,8800,45276.00,36112.98,28478.56,7634.42,56957.12,5.15
2010,5,10,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 12,Item 0026,4840,30237.90,20950.53,15663.21,5287.32,31326.42,6.25
2010,5,10,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11220,69507.90,48159.04,36310.16,11848.88,72620.32,6.20
2010,5,17,Sales,kg,Family 14,Material 44,BU Alpha,Client 0773,RS,Representative 57,Item 0026,220,1536.15,1066.52,739.38,327.14,1478.76,6.98
2010,5,17,Sales,kg,Family 14,Material 44,BU Alpha,Client 0938,RS,Representative 57,Item 0028,40,327.60,230.10,162.80,67.30,325.60,8.19
2010,5,17,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,880,5507.04,4130.28,2869.24,1261.04,5738.48,6.26
2010,5,17,Sales,kg,Family 14,Material 44,BU Bravo,Client 0100,SC,Representative 07,Item 0026,440,2748.90,1930.77,1434.62,496.15,2869.24,6.25
2010,5,17,Sales,kg,Family 14,Material 44,BU Bravo,Client 0718,SC,Representative 58,Item 0026,220,1593.90,1119.52,717.31,402.21,1434.62,7.25
