Year,Month,Day,Movement,UOM,Family,Material,Client,Region,Representative,Item,Sales_Quantity,Gross_Revenue,Net_Revenue,COGS,EBIT,Inventory,Price,Business_Unit
2010.0,10.157631256673287,13.054212459960281,0,0,0,0,47,18,22,2,20.0,157.55429486827433,109.39195970451688,74.91477899893228,34.47718070558461,149.82955799786455,7.878373626201191,0
2010.0,8.0,16.0,0,0,0,0,116,18,5,0,220.0,1357.1962783501444,965.39,720.81,244.58,1441.62,6.170914950420831,0
2010.1977073886146,5.197707388614669,27.441267004935966,0,0,0,0,167,18,8,0,220.0,1515.2011220309964,1064.252418603876,743.3381019200657,320.9143166838102,1486.6762038401314,6.891289290470548,0
2010.0,8.0,17.961150263412964,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,720.81,244.58,1441.62,6.25,0
2010.5991436800825,5.400856319917392,20.810275839008703,0,0,0,0,96,18,15,0,660.0,4102.589671485138,2998.236108775674,2231.532844123448,766.7032646522259,4463.065688246896,6.220042815995869,0
2010.0,6.5676699832714895,12.580825041821276,0,0,0,0,67,18,6,0,220.0,1430.6064352011786,1004.8339200264022,720.9281672263801,283.905752800022,1441.8563344527602,6.506682276129174,0
2011.0,6.0,12.474015092713646,0,0,0,0,104,18,22,0,440.0,3260.57150038809,2290.167564341767,1516.9024655898525,773.2650987519147,3033.804931179705,7.4082654771145,0
2010.2876911549142,8.410779605772664,21.71230884508585,0,0,0,0,67,18,22,0,220.0,1550.3582662714068,1088.9342386838437,677.4183746800186,411.51586400382513,1354.8367493600372,7.051507646196566,0
2010.0,8.166542314928721,15.500373055213839,0,0,0,0,132,18,5,0,220.0,1374.45,965.3883345768508,711.8916590355669,253.4966755412837,1423.7833180711339,6.25,0
2011.0,7.529248702266794,13.47005828236708,0,0,0,0,18,18,22,2,42.35375648866603,367.2320619992716,253.4683744667606,172.80240885233633,80.66596561442427,345.60481770467266,8.704679792362686,0
2010.0,11.396616087879178,19.87782997877891,0,0,0,0,45,18,22,0,220.0,1561.638168369991,1096.8668870545996,667.26,429.6068870545997,1334.52,7.100338391212082,0
2011.0,7.805425140459779,14.124413132069007,0,0,0,0,23,18,22,1,45.837245786206616,387.81989623540744,255.1542518063,181.76194341128308,73.39230839501693,363.52388682256617,8.635041729642534,0
2011.0,6.606816129766942,22.962869895656752,0,0,0,0,121,18,22,0,660.0,4422.757073378547,3196.8802805004602,2260.6869666436387,936.1933138568215,4521.373933287277,6.703469053993642,0
2011.0,7.614004538929608,29.128665153690132,0,0,0,0,153,18,22,0,660.0,4724.825193891856,3291.11102760663,2273.340610357419,1017.7704172492113,4546.681220714838,7.15929977305352,0
2011.0,5.391883815065668,17.768019364155723,0,0,0,0,90,18,12,0,440.0,2872.9740043008046,2017.9222173065175,1445.725124907766,572.1970923987515,2891.450249815532,6.528558450867542,0
2010.701329950218,3.4933502489101307,22.49335024891013,0,0,0,0,67,18,22,0,220.0,1547.2810105900494,1086.7731765704457,708.8122040404444,377.96097253000147,1417.6244080808888,7.035199492532696,0
2011.0,3.7037583162569643,4.469172210837977,0,0,0,0,47,18,22,2,20.0,161.63526164275976,112.23264556676925,79.53226973514356,32.7003758316257,159.06453947028712,8.079263082137986,0
2011.0,9.99377345724992,3.1432104832518277,0,0,0,0,52,18,22,0,220.0,1640.1,1151.98,740.17,411.81,1480.34,7.46,0
2011.0,6.0,8.928618409877664,0,0,0,0,132,18,22,0,440.0,3283.9711184948073,2306.59794554051,1504.1795563508754,802.4183891896346,3008.3591127017507,7.463978853559065,0
2010.0,5.4362411501725365,20.953014377156702,0,0,0,0,144,18,5,0,440.0,2831.842926422464,1989.031122256749,1468.4698573733963,520.5612648833527,2936.9397147467926,6.4367113495224295,0
2010.0561612875836,6.887677424833002,25.045258111080518,0,0,0,0,66,18,22,0,220.0,1523.302674256821,1069.947940689644,724.7819276779505,345.16601301169345,1449.563855355901,6.92438387124165,0
2010.3727393910444,6.254521217911172,19.663430352244966,0,0,0,0,62,18,22,0,220.0,1515.989720066874,1064.8067122894386,732.1771921747975,332.6295201146412,1464.354384349595,6.8927260608955585,0
2011.0,1.1205436615536228,21.950757753588412,0,0,0,0,60,18,22,0,404.8217464621449,3032.4926485086676,2129.96627998437,1256.4854955818823,873.4807844024881,2512.9709911637647,7.499456338446377,0
2010.9448898506737,8.0,15.055110149326408,0,0,0,0,19,18,22,2,40.0,351.0156012984093,230.9409519670995,163.87004044142185,67.07091152567764,327.7400808828437,8.777795594026943,0
2011.0,4.544368977890371,18.671505289958525,0,0,0,0,135,18,22,0,440.0,3285.407369761755,2307.6014182551057,1478.0441340967502,829.5572841583556,2956.0882681935004,7.468993208010133,0
2010.0,8.817002244569355,16.11096184232095,0,0,0,0,132,18,5,0,220.0,1374.45,965.3818299775543,677.059529803311,288.3223001742433,1354.119059606622,6.25,0
2011.0,6.339432256478635,5.32113548704273,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4932113548705,751.0966634639365,381.396547890934,1502.193326927873,7.33,0
2011.0,5.761780567102436,29.74607314429919,0,0,0,0,110,18,22,0,660.0,4784.448283544973,3200.9509387379894,2250.0705031913635,950.880435546626,4500.141006382727,7.251910971644878,0
2010.534372783624,5.328136081880237,12.846917111144899,0,0,0,0,149,18,14,0,220.0,1659.6830689116427,1130.2370517284126,719.3618497563791,410.8752019720333,1438.7236995127582,7.544188519532982,0
2011.0,2.9818387123918457,4.245177382710082,0,0,0,0,75,18,9,0,440.0,3244.246861784996,2278.7270189265855,1424.5405189515998,854.1864999749857,2849.0810379031996,7.372270160951019,0
2011.0,5.918838577194605,19.67535430877842,0,0,0,0,69,18,22,0,220.0,1613.6923802067633,1133.4219937630692,758.3798009153362,375.04219284773313,1516.7596018306724,7.335681299596378,0
2010.0,7.662767724478478,24.011696826564567,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,721.7070378528872,243.68296214711276,1443.4140757057744,6.25,0
2010.923916492383,5.0,16.076083507617046,0,0,0,0,157,18,22,0,220.0,1568.1637064610693,1100.501648589845,746.263177868253,354.2384707215921,1492.526355736506,7.127826638781273,0
2010.0642049585895,5.321024792947015,17.44943471012582,0,0,0,0,83,18,22,0,220.0,1535.7050596369754,1067.0060315365217,739.3318462810579,327.67418525546384,1478.6636925621158,6.978073851242319,0
2011.0,4.290688346338525,24.41862330732295,0,0,0,0,138,18,22,0,440.0,3312.3118045597694,2326.502379788063,1470.972027082833,855.53035270523,2941.944054165666,7.529506070475691,0
2010.0,8.321404868178284,19.78595131821715,0,0,0,0,132,18,5,0,220.0,1374.45,965.3867859513182,703.5987693090528,261.7880166422654,1407.1975386181057,6.25,0
2011.0,6.112370876608979,18.202065974256342,0,0,0,0,67,18,22,0,220.0,1612.38,1132.497752582468,759.4,373.0977525824678,1518.8,7.33,0
2010.8986428513192,8.493214256595685,11.087785661872232,0,0,0,0,154,18,8,0,440.0,2707.382700269056,1901.6180259032071,1476.4823469212063,425.13567898200085,2952.9646938424125,6.151149286354895,0
2010.474494165042,8.423482495125706,25.051011669916196,0,0,0,0,59,18,22,0,220.0,1526.7921630424935,1072.3926161530853,730.6633315420353,341.7292846110501,1461.3266630840706,6.939489883300838,0
2011.0,4.085069813294368,10.315682071195535,0,0,0,0,63,18,15,0,1313.7615470250796,9249.22908516035,6496.482191841509,4274.479572101228,2222.0026197402813,8548.959144202456,7.009754028180181,0
2010.0,5.532996677866942,19.484764119065495,0,0,0,0,63,18,5,0,220.0,1394.8530558146815,979.7201340204451,721.0135277740759,258.7066062463692,1442.0270555481518,6.342157408641341,0
2010.0327598510219,7.868960595912995,15.54136208569548,0,0,0,0,86,18,22,2,40.655197020435025,354.2775669650228,236.38628781256386,161.64492429030963,74.74136352225422,323.28984858061926,8.72034408938695,0
2011.0,9.294541659125253,23.349125067872723,0,0,0,0,45,18,22,0,220.0,1619.6882630226198,1159.6704827197605,739.7164058449471,419.95407687481327,1479.4328116898942,7.365746669079919,0
2011.0,7.948985325051848,15.30608804968891,0,0,0,0,31,18,22,0,220.0,1713.718242579131,1127.4744573797934,759.4,368.0744573797933,1518.8,7.788979706501037,0
2010.6183948555833,5.81605144416715,15.275922833749275,0,0,0,0,67,18,22,0,220.0,1553.4139684655895,1091.0810147156237,689.0955223506459,401.9854923649781,1378.1910447012917,7.064735794223331,0
2010.0,7.8834474129354675,16.29138146766133,0,0,0,0,63,18,5,0,220.0,1408.4269088097021,989.2570878779857,720.8196155884327,268.43747228955283,1441.6392311768655,6.406794803855726,0
2011.0,6.961115015999853,10.805575079999265,0,0,0,0,75,18,9,0,1125.6640894400969,8259.903089038173,5801.603403828082,3881.5537181555196,1920.0496856725626,7763.107436311039,7.349002108639921,0
2010.0,7.49935600306723,17.251609992331925,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,725.4584795115207,239.93152048847924,1450.9169590230415,6.25,0
2011.0,1.688223837446644,17.11776162553356,0,0,0,0,65,18,17,0,413.7644767489329,3115.971476709073,2188.609336760363,1304.6851838008529,883.9241529595103,2609.3703676017058,7.53397202031917,0
2010.8183738033372,3.181626196662815,17.73072846006933,0,0,0,0,62,18,18,0,220.0,1570.8,1103.2963674760667,714.1019852913001,389.19438218476654,1428.2039705826003,7.14,0
2010.0368442781235,6.110532834370457,13.926311443753029,0,0,0,0,129,18,5,0,660.0,4116.966728815107,2891.676788237934,2218.2173209391526,673.4594672987815,4436.434641878305,6.240420487687894,0
2010.0,4.792999896631456,12.912498707893205,0,0,0,0,138,18,5,0,440.0,2794.695744030467,1962.938040806855,1456.7403531150746,506.1976876917804,2913.4807062301493,6.35308998656209,0
2011.0,8.43709273917067,20.501086028878216,0,0,0,0,31,18,22,0,220.0,1682.0605579954333,1106.6492982019345,743.7782355419159,362.8710626600185,1487.5564710838319,7.644392647969271,0
2011.0,6.0,26.924622759610262,0,0,0,0,31,18,22,0,220.0,1703.1123427873504,1121.2722188112034,759.4,361.87221881120337,1518.8,7.745477365576615,0
2011.0,5.0,9.280782648489183,0,0,0,0,68,18,22,0,220.0,1613.02860791801,1132.9460712447603,746.83,386.1160712447603,1493.66,7.332807826484892,0
2010.2856242065927,5.28625476044316,15.42749047911368,0,0,0,0,91,18,12,0,400.0,2929.1848667075915,2057.4036563779514,1294.2980836169236,763.1055727610277,2588.596167233847,7.319962166768979,0
2010.6245043731408,8.87351311942258,24.75099125371828,0,0,0,0,57,18,22,0,220.0,1527.4852102039108,1072.8771491252448,732.9374862968155,339.9396628284295,1465.874972593631,6.942490087462817,0
2011.0,5.720295445806828,6.839113662579515,0,0,0,0,67,18,22,0,220.0,1612.38,1132.497202954458,746.83,385.6672029544581,1493.66,7.33,0
2010.849531142191,5.8495311421909255,13.6018754312363,0,0,0,0,151,18,22,0,220.0,1565.5862540769156,1097.7657554097823,756.3876134666623,341.3781419431199,1512.7752269333246,7.115924982750548,0
2010.5532350742849,6.106470148569917,21.42588059427967,0,0,0,0,69,18,22,0,220.0,1516.9804046760262,1059.936502616009,750.4391691349563,309.49733348105264,1500.8783382699125,6.897014738857257,0
2011.0,9.39703247236333,16.868253135643414,0,0,0,0,126,18,9,0,220.0,1386.0,973.5,740.17,233.33,1480.34,6.3,0
2011.0,8.185867990479238,12.814132009520762,0,0,0,0,73,18,11,0,660.0,3978.309674129894,2833.9218133451345,2224.5706600476037,609.3511532975308,4449.141320095207,6.03274193049984,0
2011.0,8.0,13.266474758702957,0,0,0,0,163,18,22,0,660.0,4712.4,3309.9,2278.19,1031.71,4556.38,7.14,0
2011.0,5.536335644008827,13.88229405184994,0,0,0,0,156,18,22,0,440.0,3303.3,2320.17,1493.67,826.5,2987.34,7.51,0
2011.0,3.0,4.0,0,0,0,0,60,18,22,0,440.0,3227.5536303951967,2266.9637044823376,1425.0784882952407,841.885216187097,2850.1569765904815,7.336046819037222,0
2010.6252963673849,5.124110897845353,15.751778204309295,0,0,0,0,99,18,9,0,425.0118546953953,2870.6950210279338,2016.3215028648585,1390.935801180094,625.3857016847646,2781.871602360188,6.768545506504431,0
2011.0,6.4948789365955015,23.912399113829586,0,0,0,0,40,18,22,0,220.0,1632.384227124714,1146.5647633012738,728.6339175030223,417.93084579825165,1457.2678350060446,7.422423184048933,0
2010.0058621482851,8.982413555144475,26.876894886011332,0,0,0,0,103,18,9,0,1302.6965882111804,8890.904214541306,6244.796799048087,3954.81053702137,2289.9862620267177,7909.62107404274,6.83,0
2011.0,8.345290039405713,20.713039054262875,0,0,0,0,163,18,22,0,660.0,4712.4,3309.9,2278.19,1031.71,4556.38,7.14,0
2010.068503763773,4.0,4.027556456592816,0,0,0,0,129,18,5,0,440.0,2756.812184715765,1936.3277103548917,1441.863497116261,494.46421323863063,2883.726994232522,6.267810978580942,0
2010.0,11.0,28.743660471290937,0,0,0,0,67,18,22,0,220.0,1547.7,1087.0796338006733,667.26,419.8196338006733,1334.52,7.04,0
2010.411091791386,6.177816417227687,19.011439546435337,0,0,0,0,62,18,22,0,220.0,1515.1037796189798,1064.1838693078887,733.0731042467806,331.1107650611082,1466.1462084935613,6.888890820861384,0
2010.0782566147648,6.843486770470356,24.669637548998026,0,0,0,0,66,18,22,0,220.0,1522.7922721989326,1069.5891125762191,725.2980745209063,344.29103805531304,1450.5961490418126,6.922174338523518,0
2010.88253531754,3.1746468245993498,19.238029763100975,0,0,0,0,67,18,22,0,220.0,1555.8546263340702,1092.7900035044843,698.4223220623397,394.36768144214454,1396.8446441246795,7.075301412701602,0
2010.0,7.732399840579768,20.42253338647341,0,0,0,0,94,18,22,2,20.0,151.96901983260875,106.0301426151208,77.50844030289844,28.52170231222235,155.01688060579687,7.602394658164254,0
2010.883307418871,3.466770324516338,6.56723678483986,0,0,0,0,74,18,8,0,440.0,3256.1788733955927,2287.104517440899,1427.6308998234817,859.4736176174175,2855.2617996469635,7.399173145282271,0
2011.0,6.0,6.0,0,0,0,0,51,18,22,1,27.11411792091171,214.98496751814514,146.91015963149863,104.9754648731047,41.934694758394,209.9509297462094,8.155519849689174,0
2010.2435330385788,5.243533038578763,14.32113657563361,0,0,0,0,89,18,22,2,35.12933922842475,287.9649979713064,201.93783941875188,143.00806995470396,58.92976946404792,286.0161399094079,8.202176651928937,0
2010.0,7.0,18.931695700285044,0,0,0,0,114,18,6,0,440.0,2661.9765359184257,1869.7215657253466,1446.94,422.7815657253467,2893.88,6.051951551420427,0
2010.3805880070136,5.902940035068208,6.425292063122774,0,0,0,0,141,18,6,0,440.0,2731.31683407597,1918.4237250524775,1456.7651795469392,461.65854550553826,2913.5303590938784,6.208135319228499,0
2011.0,5.527562190240268,12.834626858558396,0,0,0,0,91,18,22,0,220.0,1624.2846596919073,1140.8581711375327,750.1457283656601,390.71244277187276,1500.2914567313203,7.381535323341591,0
2011.0,7.218698282934479,11.828323248751163,0,0,0,0,137,18,18,0,654.0623276097816,4713.896293442334,3310.9539368492638,2217.2219798972374,1093.7319569520264,4434.443959794475,7.208283232487512,0
2010.7354424165396,5.058230333841108,24.470884833079445,0,0,0,0,162,18,17,0,220.0,1625.6654290460756,1121.6682075776976,718.8169510511774,402.8512565265201,1437.6339021023548,7.392861095068549,0
2010.0,4.914155480122307,22.114839209480195,0,0,0,0,63,18,5,0,220.0,1391.2792478977062,977.2091858605962,721.0645821728899,256.14460368770636,1442.1291643457798,6.325139275703363,0
2010.5848091470607,4.660763411756769,13.134198764662232,0,0,0,0,69,18,7,0,440.0,3289.2763617738974,2310.342607901316,1434.1560720452508,876.1865358560653,2868.3121440905015,7.473797713234799,0
2010.018110754211,8.018110754210994,22.927556983156023,0,0,0,0,63,18,5,0,220.0,1409.1,989.73,721.1606242015248,268.56937579847516,1442.3212484030496,6.41,0
2010.2422175375636,6.757782462436284,17.5466947746177,0,0,0,0,103,18,12,0,440.0,3190.581855447343,2241.012711190803,1464.343330073953,776.6693811168501,2928.686660147906,7.248443507512744,0
2010.4793169361797,6.124098382921741,12.330929021124641,0,0,0,0,47,18,22,2,20.0,156.82297948092088,108.88930954387831,76.93099069620649,31.958318847671826,153.86198139241299,7.842554097024696,0
2011.0,5.485849032955104,7.542452901134686,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4948584903295,746.83,385.66485849032955,1493.66,7.33,0
2010.0,8.0,16.06123067015927,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,720.81,244.58,1441.62,6.25,0
2011.0,8.45195818450933,13.679721230062198,0,0,0,0,88,18,22,0,1100.0,7334.208790678811,5151.407185253198,3746.722887373517,1404.6842978796808,7493.445774747034,6.670284599703974,0
2010.0,11.575051803846904,12.799171138449546,0,0,0,0,67,18,22,0,220.0,1547.7,1087.0757505180384,667.26,419.81575051803844,1334.52,7.04,0
2010.0,8.875203244791782,15.343597566406164,0,0,0,0,79,18,22,2,35.62398377604109,308.3669546105805,204.44560488704087,140.69073185937256,63.75487302766831,281.3814637187451,8.58465142404946,0
2011.0,8.140340749168468,15.561362996673871,0,0,0,0,31,18,22,0,220.0,1708.7773922807667,1124.2241061652396,756.7012473934903,367.52285877174916,1513.4024947869807,7.766142072641361,0
2010.2983031626081,5.806787349567061,14.525452560876483,0,0,0,0,92,18,12,0,440.0,3185.8579273350006,2237.6899590887124,1440.419092865384,797.2708662233284,2880.838185730768,7.23877941113907,0
2010.0,7.182132105222291,19.728528420889162,0,0,0,0,160,18,5,0,220.0,1713.97,1127.64,722.9855286001088,404.6544713998913,1445.9710572002175,7.79,0
2011.0,6.022052505662767,10.022052505662767,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4951102625282,753.2382692105056,379.25684105202276,1506.4765384210111,7.33,0
2010.4315412618657,8.136917476268358,17.074550977086126,0,0,0,0,69,18,14,0,1213.6917476268359,8283.446177553154,5818.129815186145,3879.9294990685394,1938.2003161176049,7759.858998137079,6.83,0
2010.2298680298595,6.540263940280829,18.310395910421242,0,0,0,0,146,18,8,0,220.0,1694.3346728893941,1131.3684594443225,728.8397171775199,402.52874226680257,1457.6794343550398,7.700351468354762,0
2010.0,5.450015492133083,14.116785439686971,0,0,0,0,115,18,6,0,440.0,2664.045093400372,1871.1743632733303,1444.53235739778,426.64200587555024,2889.06471479556,6.056664601048922,0
2010.0,7.0,16.632217540996066,0,0,0,0,79,18,22,0,220.0,1560.15073443192,1087.273693122812,723.47,363.8036931228119,1446.94,7.090590556440067,0
2011.0,3.89010688359058,4.593404589060387,0,0,0,0,99,18,12,0,440.0,3261.0599398094832,2290.526001714448,1445.430810381826,845.0951913326218,2890.861620763652,7.411538321234227,0
2010.0,7.439794599838275,18.52349180274932,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,722.3001463644301,243.08985363556982,1444.6002927288603,6.25,0
2010.6623538886367,6.6752922227263785,9.376461113631894,0,0,0,0,60,18,22,2,26.752922227263788,227.27738952994008,153.5053963180392,107.7110794751017,45.79431684293752,215.4221589502034,8.408823055681594,0
2010.7194988040583,4.122004783766632,8.207517939124868,0,0,0,0,83,18,9,0,440.0,3222.5053515959926,2263.4507678827904,1431.2117561432847,832.2390117395057,2862.4235122865693,7.322314796689918,0
2010.0,8.0,14.565427636164994,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,720.81,244.58,1441.62,6.25,0
2010.0,4.003775224774414,3.047190309680181,0,0,0,0,132,18,5,0,440.0,2749.1180192307224,1930.923141992974,1442.3488412237614,488.5743007692127,2884.6976824475228,6.250490779220674,0
2010.4672385895205,5.467238589520438,22.58970538863211,0,0,0,0,166,18,12,0,220.0,1533.8796342537664,1077.3705021519597,748.7341165621991,328.63638558976055,1497.4682331243982,6.9748439627513354,0
2010.7491902273073,6.498380454614356,22.993521818457424,0,0,0,0,64,18,22,0,220.0,1510.1905586238063,1057.6046362950444,754.3563126438705,303.2483236511741,1508.712625287741,6.867621465903923,0
2011.0,7.3533142768941495,21.883285692235372,0,0,0,0,71,18,22,0,220.0,1635.3451949745318,1148.637227982095,742.9117317289713,405.7254962531239,1485.8234634579426,7.4352997141534125,0
2010.0,8.0,19.572083567603492,0,0,0,0,63,18,5,0,220.0,1409.1,989.73,720.81,268.92,1441.62,6.41,0
2011.0,4.565667175876421,18.605996944741474,0,0,0,0,73,18,19,0,655.6566717587642,4225.241209919729,3120.1527304662973,2204.0877076896,916.0650227766972,4408.1754153792,6.454084702112294,0
2010.5920090101445,5.815981979711125,21.36803604057775,0,0,0,0,134,18,16,0,440.0,3248.6373671791516,2281.7821277644903,1474.6045810440496,807.1775467204405,2949.209162088099,7.383522793144776,0
2010.0,7.493320093341523,27.97328037336609,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,722.1577685517116,243.23223144828845,1444.3155371034231,6.25,0
2010.0549183757882,8.054918375788224,16.549183757882247,0,0,0,0,63,18,5,0,220.0,1409.1,989.7294508162421,721.8732197552599,267.8562310609821,1443.7464395105198,6.41,0
2011.0,5.171388812732458,10.885276940057032,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4917138881274,748.984357376047,383.5073565120804,1497.968714752094,7.33,0
2011.0,4.475192460625881,29.47519246062588,0,0,0,0,87,18,18,0,654.7519246062589,4784.952182960544,3203.1203558697903,2196.502759936571,1006.6175959332196,4393.005519873142,7.310992301574965,0
2011.0,3.4695822538850405,10.574151554390568,0,0,0,0,97,18,9,0,440.0,2864.4,2011.9,1430.3017546632016,581.5982453367984,2860.603509326403,6.51,0
2011.0,5.63739367615386,16.011330437692465,0,0,0,0,67,18,22,0,220.0,1612.38,1132.4963739367615,754.842038509254,377.65433542750753,1509.684077018508,7.33,0
2010.0,11.58043778786516,12.712995394157451,0,0,0,0,67,18,22,0,220.0,1547.7,1087.0758043778785,667.26,419.81580437787864,1334.52,7.04,0
2011.0,6.033461624259092,12.933076751481815,0,0,0,0,159,18,22,0,220.0,1572.191334336693,1104.2770794283654,759.3989961512722,344.87808327709325,1518.7979923025443,7.146357708609227,0
2010.7634613925813,5.946154429674306,23.946154429674305,0,0,0,0,43,18,18,0,1147.3077214837153,7830.375199126357,5499.90138986256,3783.5427035264797,1716.3586863360806,7567.085407052959,6.83,0
2011.0,5.928217409350944,10.430695543894336,0,0,0,0,84,18,22,0,220.0,1621.0453622453977,1138.5784429407931,752.6638464177707,385.9145965230224,1505.3276928355415,7.367512390672717,0
2011.0,4.09980803354005,4.733205355693367,0,0,0,0,47,18,22,2,20.0,162.1897312469561,112.61681379253385,79.87683298917985,32.73998080335401,159.7536659783597,8.106986562347803,0
2010.3665809673469,8.36658096734679,21.53367613061284,0,0,0,0,64,18,11,0,220.0,1409.1,989.73,727.9070075278338,261.82299247216616,1455.8140150556676,6.41,0
2010.5993226801795,4.602709279281562,10.01015979730586,0,0,0,0,87,18,9,0,440.0,3213.6219325188767,2257.208820008529,1433.8388062112738,823.3700137972552,2867.6776124225476,7.301884855630534,0
2011.0,4.59586958698326,13.575217521899559,0,0,0,0,108,18,22,0,220.0,1625.2826056107597,1141.5645392540648,741.0246666170145,400.53987263705034,1482.049333234029,7.385855435544414,0
2010.821944120599,9.643888241198209,18.068335276405374,0,0,0,0,59,18,18,0,440.0,2911.231417953986,2044.7934959438708,1470.914088458152,573.8794074857188,2941.828176916304,6.613147264322116,0
2010.2215092785118,5.892453607440457,10.892453607440457,0,0,0,0,95,18,11,0,408.86037114047633,2887.71237278825,2028.276381694056,1326.5352714307937,701.7411102632624,2653.0705428615875,7.071524618463093,0
2010.692892458034,5.763967877692806,6.763967877692806,0,0,0,0,47,18,22,2,20.0,160.65,111.94923980455562,77.73763596343142,34.211603841124216,155.47527192686283,8.03,0
2010.0,7.25445346081813,21.67429116609179,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,722.7931537942238,242.59684620577622,1445.5863075884477,6.25,0
2010.1626147440957,5.8130737204779805,18.13830320866917,0,0,0,0,80,18,22,0,220.0,1535.0230798234177,1067.7509936128035,739.2580389419282,328.49295467087535,1478.5160778838565,6.975121557677133,0
2010.785203482776,5.214796517223826,15.570406965552348,0,0,0,0,85,18,18,0,660.0,4096.142699321806,3029.935117360577,2235.695001909703,794.2401154508736,4471.390003819406,6.210739825861191,0
2011.0,10.0,6.115023581708883,0,0,0,0,156,18,22,0,1100.0,7031.409155639279,4938.730359318065,3699.697824686707,1239.032534631358,7399.395649373414,6.389283479315341,0
2010.4985954622891,6.504213613132717,16.01966352795268,0,0,0,0,49,18,6,0,440.0,2908.5359592504155,2092.979422751281,1467.5718938121474,625.4075289391337,2935.143787624295,6.610308998296399,0
2010.0,7.831149655241516,29.324598620966064,0,0,0,0,132,18,5,0,220.0,1374.45,965.39,721.2591419170575,244.13085808294244,1442.518283834115,6.25,0
2010.0,7.0,22.017929105429623,0,0,0,0,106,18,7,0,440.0,2623.2751690179125,1842.540667235752,1446.94,395.6006672357519,2893.88,5.963773454130582,0
2010.0,9.664611674000637,16.01232995599618,0,0,0,0,47,18,22,2,20.0,155.74244790195235,108.13475976870163,74.9936621321599,33.14109763654172,149.9873242643198,7.789630101320114,0
2010.3821807673448,5.706915395930349,16.88510772248093,0,0,0,0,41,18,11,0,440.0,2939.143248548664,2064.40205590733,1412.5933707201516,651.8086851871784,2825.186741440303,6.681781923265506,0
2011.0,3.681978413737997,18.321546688497943,0,0,0,0,90,18,22,0,220.0,1612.38,1132.4931802158626,718.1,414.3931802158626,1436.2,7.33,0
2011.0,5.706342647702449,19.06081814004395,0,0,0,0,94,18,22,0,660.0,4235.548636457339,3123.830870057115,2249.3740181306352,874.4568519264799,4498.7480362612705,6.421320696280101,0
2011.0,5.877257114339994,13.719131502716015,0,0,0,0,91,18,22,0,220.0,1630.5764639341253,1145.284665553688,745.6614935236992,399.623172029989,1491.3229870473983,7.41052708537208,0
2011.0,6.456243291736112,10.456243291736113,0,0,0,0,60,18,18,0,440.0,2964.121395359132,2109.25,1511.9312908783709,597.3187091216291,3023.8625817567417,6.7402801431364585,0
2010.3344421885888,8.668884377177788,18.652251548344374,0,0,0,0,64,18,10,0,220.0,1409.1,989.73,726.769759800654,262.9602401993459,1453.539519601308,6.41,0
2011.0,5.949712945218449,5.966475296812299,0,0,0,0,47,18,22,2,20.0,164.77959812330582,114.41122155686189,81.48625026234005,32.924971294521846,162.9725005246801,8.236479906165291,0
2011.0,9.0,22.22579753852938,0,0,0,0,126,18,9,0,220.0,1386.0,973.5,740.17,233.33,1480.34,6.3,0
2011.0,6.0,6.255623797628009,0,0,0,0,153,18,22,0,440.0,3301.6128829356553,2318.985366286421,1494.5873242566308,824.3980420297903,2989.1746485132617,7.505983054608703,0
2010.0,11.058300438174165,27.6590899219942,0,0,0,0,34,18,22,0,220.0,1569.4532598781768,1102.354366892815,667.26,435.09436689281506,1334.52,7.134169956182583,0
2010.6279006244526,8.627900624452629,17.883701873357886,0,0,0,0,65,18,15,0,220.0,1409.1,989.73,732.9661560894028,256.76384391059713,1465.9323121788057,6.41,0
2011.0,4.750634016568215,18.24429385088606,0,0,0,0,115,18,22,0,220.0,1619.9094686740887,1137.7904319632703,739.6657152960049,398.12471666726555,1479.3314305920098,7.3625951024852325,0
2011.0,7.3294258044604295,29.223524731846524,0,0,0,0,147,18,22,0,660.0,4733.985783354418,3277.2586834084523,2269.765352856705,1007.4933305517477,4539.53070571341,7.173528709776979,0
2011.0,8.516601060506957,20.28906383864811,0,0,0,0,31,18,22,0,220.0,1681.3415377428155,1106.1762236899835,743.2685872021503,362.9076364878332,1486.5371744043007,7.640947287378032,0
2011.0,9.901865551551456,4.570151175176713,0,0,0,0,126,18,9,0,220.0,1386.0,973.5,740.17,233.33,1480.34,6.3,0
2011.0,6.762736431820383,14.796217090873869,0,0,0,0,58,18,22,0,220.0,1634.1418144734346,1129.8070585011615,759.3771179070454,370.429940594116,1518.7542358140909,7.429650698635439,0
